#,접수번호,접수일자,검체유형_x,시설명,시료명_x,의뢰기관,의뢰자_x,대표자,진행상황,부적합항목수,부적합항목,제조번호,제조일자,유통기한,확인일,의뢰구분,성적서용도,검사목적,검사결과,공문번호,공문의뢰일,문서시행번호,문서시행일,최종승인일,담당팀,담당자,채취방법,채취확인자,업체명,업종,배출시설,의뢰주소,전화번호,이동전화,이메일,채취일자,채취장소_x,처리기간,처리일,수수료,항목수_x,번호,채취장소_y,의뢰자_y,검체유형_y,시료명_y,접수일,항목수_y,폼알데하이드,PM10,PM2.5,CO2,부유세균,라돈,라돈(밀폐),벤젠,톨루엔,에틸벤젠,자일렌,스틸렌,일산화탄소,염화수소,암모니아,시안화수소,페놀화합물,크롬화합물,먼지,구리화합물,질소산화물,수은화합물,카드뮴화합물,황화수소,니켈및그화합물,포름알데히드,불소화합물,아연화합물,매연,비소화합물,유류 중 황함유량,철화합물,트리클로로에틸렌,아크릴로니트릴,"1,2-Dichlorethane",Carbon tetrachloride,테트라클로로에틸렌,클로로포름,황산화물,이황화탄소,총탄화수소,납화합물
,2792400224-02,2024-08-08,실내공기질/실내공기질/나,로하스일산병원,8층 복도,고양시,고양시장,,결과승인완료,0,,,,,2024-08-21,관원,,,적합,기후에너지과-3218,2024-01-18,경기도보건환경연구원북부지원-12509,2024-08-21,2024-08-21,대기환경팀(B),위효빈,,,,,의료기관,경기도 고양시 덕양구 고양시청로 10,,,,2024-08-08,경기 고양시 일산서구 일중로 59 (일산동) 로하스일산병원,10,2024-08-22,0,5,444,경기 고양시 일산서구 일중로 59 (일산동) 로하스일산병원,고양시장,실내공기질/실내공기질/나,8층 복도,08-08,5/5,24.5,30.5,15.1,785.0,384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2792400225-01,2024-08-08,실내공기질/실내공기질/나,일산시티요양원,정문 앞,고양시,고양시장,,결과승인완료,0,,,,,2024-08-21,관원,,,적합,기후에너지과-3218,2024-01-18,경기도보건환경연구원북부지원-12509,2024-08-21,2024-08-21,대기환경팀(B),위효빈,,,,,노인요양시설,경기도 고양시 덕양구 고양시청로 10,,,,2024-08-08,경기 고양시 일산서구 원일로 69 (일산동) 일산시티요양원,10,2024-08-22,0,5,445,경기 고양시 일산서구 원일로 69 (일산동) 일산시티요양원,고양시장,실내공기질/실내공기질/나,정문 앞,08-08,5/5,40.3,19.3,17.4,546.0,193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2792400225-02,2024-08-08,실내공기질/실내공기질/나,일산시티요양원,특별실,고양시,고양시장,,결과승인완료,0,,,,,2024-08-21,관원,,,적합,기후에너지과-3218,2024-01-18,경기도보건환경연구원북부지원-12509,2024-08-21,2024-08-21,대기환경팀(B),위효빈,,,,,노인요양시설,경기도 고양시 덕양구 고양시청로 10,,,,2024-08-08,경기 고양시 일산서구 원일로 69 (일산동) 일산시티요양원,10,2024-08-22,0,5,446,경기 고양시 일산서구 원일로 69 (일산동) 일산시티요양원,고양시장,실내공기질/실내공기질/나,특별실,08-08,5/5,55.7,13.9,7.6,495.0,536.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2792400226-01,2024-07-30,실내공기질/실내공기질/신축공동주택,더샵 리듬시티,102동 204호,의정부시,의정부시장,,결과승인완료,0,,,,,2024-08-12,관원,,,상기실험확인함,환경관리과-1524,2024-01-19,경기도보건환경연구원북부지원-11935,2024-08-12,2024-08-12,대기환경팀(B),조의호,,,,,,경기 의정부시 호국로1049번길 39 (가능동),,,,2024-07-30,의정부시 문화로 66,0,,0,9,447,의정부시 문화로 66,의정부시장,실내공기질/실내공기질/신축공동주택,102동 204호,07-30,9/9,97.0,,,,,,63.1,불검출,842.4,47.6,불검출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2792400226-02,2024-07-30,실내공기질/실내공기질/신축공동주택,더샵 리듬시티,103동 205호,의정부시,의정부시장,,결과승인완료,0,,,,,2024-08-12,관원,,,상기실험확인함,환경관리과-1524,2024-01-19,경기도보건환경연구원북부지원-11935,2024-08-12,2024-08-12,대기환경팀(B),조의호,,,,,,경기 의정부시 호국로1049번길 39 (가능동),,,,2024-07-30,의정부시 문화로 66,0,,0,9,448,의정부시 문화로 66,의정부시장,실내공기질/실내공기질/신축공동주택,103동 205호,07-30,9/9,127.8,,,,,,34.3,불검출,853.9,8.4,불검출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2792400226-03,2024-07-30,실내공기질/실내공기질/신축공동주택,더샵 리듬시티,105동 1203호,의정부시,의정부시장,,결과승인완료,0,,,,,2024-08-12,관원,,,상기실험확인함,환경관리과-1524,2024-01-19,경기도보건환경연구원북부지원-11935,2024-08-12,2024-08-12,대기환경팀(B),조의호,,,,,,경기 의정부시 호국로1049번길 39 (가능동),,,,2024-07-30,의정부시 문화로 66,0,,0,9,449,의정부시 문화로 66,의정부시장,실내공기질/실내공기질/신축공동주택,105동 1203호,07-30,9/9,118.7,,,,,,84.9,불검출,753.1,24.6,불검출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2792400226-04,2024-07-30,실내공기질/실내공기질/신축공동주택,더샵 리듬시티,105동 1204호,의정부시,의정부시장,,결과승인완료,0,,,,,2024-08-12,관원,,,상기실험확인함,환경관리과-1524,2024-01-19,경기도보건환경연구원북부지원-11935,2024-08-12,2024-08-12,대기환경팀(B),조의호,,,,,,경기 의정부시 호국로1049번길 39 (가능동),,,,2024-07-30,의정부시 문화로 66,0,,0,9,450,의정부시 문화로 66,의정부시장,실내공기질/실내공기질/신축공동주택,105동 1204호,07-30,9/9,118.2,,,,,,31.6,불검출,739.4,14.3,불검출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2792400226-05,2024-07-30,실내공기질/실내공기질/신축공동주택,더샵 리듬시티,104동 1301호,의정부시,의정부시장,,결과승인완료,0,,,,,2024-08-12,관원,,,상기실험확인함,환경관리과-1524,2024-01-19,경기도보건환경연구원북부지원-11935,2024-08-12,2024-08-12,대기환경팀(B),조의호,,,,,,경기 의정부시 호국로1049번길 39 (가능동),,,,2024-07-30,의정부시 문화로 66,0,,0,9,451,의정부시 문화로 66,의정부시장,실내공기질/실내공기질/신축공동주택,104동 1301호,07-30,9/9,192.5,,,,,,83.8,불검출,841.0,32.4,불검출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2792400226-06,2024-07-30,실내공기질/실내공기질/신축공동주택,더샵 리듬시티,101동 2101호,의정부시,의정부시장,,결과승인완료,0,,,,,2024-08-12,관원,,,상기실험확인함,환경관리과-1524,2024-01-19,경기도보건환경연구원북부지원-11935,2024-08-12,2024-08-12,대기환경팀(B),조의호,,,,,,경기 의정부시 호국로1049번길 39 (가능동),,,,2024-07-30,의정부시 문화로 66,0,,0,9,452,의정부시 문화로 66,의정부시장,실내공기질/실내공기질/신축공동주택,101동 2101호,07-30,9/9,112.2,,,,,,65.1,불검출,714.0,불검출,불검출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2792400226-07,2024-07-30,실내공기질/실내공기질/신축공동주택,더샵 리듬시티,101동 2102호,의정부시,의정부시장,,결과승인완료,0,,,,,2024-08-12,관원,,,상기실험확인함,환경관리과-1524,2024-01-19,경기도보건환경연구원북부지원-11935,2024-08-12,2024-08-12,대기환경팀(B),조의호,,,,,,경기 의정부시 호국로1049번길 39 (가능동),,,,2024-07-30,의정부시 문화로 66,0,,0,9,453,의정부시 문화로 66,의정부시장,실내공기질/실내공기질/신축공동주택,101동 2102호,07-30,9/9,147.7,,,,,,96.7,불검출,834.5,10.2,불검출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2792400227-01,2024-08-05,실내공기질/실내공기질/기존공동주택,,장자호수공원역 집수정,경기도,철도건설과장,,결과승인완료,0,,,,,2024-08-12,관원,,,상기실험확인함,철도건설과-10659,2024-08-01,경기도보건환경연구원북부지원-11936,2024-08-12,2024-08-12,대기환경팀(B),조의호,,,,,,경기 의정부시 청사로 1 북부청사,,,,2024-08-05,구리시 수택동 878-4,0,,0,1,454,구리시 수택동 878-4,철도건설과장,실내공기질/실내공기질/기존공동주택,장자호수공원역 집수정,08-05,1/1,,,,,,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2792400227-02,2024-08-05,실내공기질/실내공기질/기존공동주택,,S1 환기구 집수정,경기도,철도건설과장,,결과승인완료,0,,,,,2024-08-12,관원,,,상기실험확인함,철도건설과-10659,2024-08-01,경기도보건환경연구원북부지원-11936,2024-08-12,2024-08-12,대기환경팀(B),조의호,,,,,,경기 의정부시 청사로 1 북부청사,,,,2024-08-05,구리시 수택동 437-20,0,,0,1,455,구리시 수택동 437-20,철도건설과장,실내공기질/실내공기질/기존공동주택,S1 환기구 집수정,08-05,1/1,,,,,,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2792400227-03,2024-08-05,실내공기질/실내공기질/기존공동주택,,S3 환기구 집수정,경기도,철도건설과장,,결과승인완료,0,,,,,2024-08-12,관원,,,상기실험확인함,철도건설과-10659,2024-08-01,경기도보건환경연구원북부지원-11936,2024-08-12,2024-08-12,대기환경팀(B),조의호,,,,,,경기 의정부시 청사로 1 북부청사,,,,2024-08-05,구리시 인창동 134-1,0,,0,1,456,구리시 인창동 134-1,철도건설과장,실내공기질/실내공기질/기존공동주택,S3 환기구 집수정,08-05,1/1,,,,,,430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2792400227-04,2024-08-05,실내공기질/실내공기질/기존공동주택,,S4 환기구 집수정,경기도,철도건설과장,,결과승인완료,0,,,,,2024-08-12,관원,,,상기실험확인함,철도건설과-10659,2024-08-01,경기도보건환경연구원북부지원-11936,2024-08-12,2024-08-12,대기환경팀(B),조의호,,,,,,경기 의정부시 청사로 1 북부청사,,,,2024-08-05,구리시 사노동 217-20,0,,0,1,457,구리시 사노동 217-20,철도건설과장,실내공기질/실내공기질/기존공동주택,S4 환기구 집수정,08-05,1/1,,,,,,154.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2792400227-05,2024-08-05,실내공기질/실내공기질/기존공동주택,,별내역 집수정,경기도,철도건설과장,,결과승인완료,0,,,,,2024-08-12,관원,,,상기실험확인함,철도건설과-10659,2024-08-01,경기도보건환경연구원북부지원-11936,2024-08-12,2024-08-12,대기환경팀(B),조의호,,,,,,경기 의정부시 청사로 1 북부청사,,,,2024-08-05,남양주시 경춘북로 375,0,,0,1,458,남양주시 경춘북로 375,철도건설과장,실내공기질/실내공기질/기존공동주택,별내역 집수정,08-05,1/1,,,,,,239.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2792400228-01,2024-08-06,실내공기질/실내공기질/신축공동주택,탄현역지역주택조합 공동주택 신축공사,101동 203호,고양시,고양시장,,결과승인완료,0,,,,,2024-08-19,관원,,,상기실험확인함,기후에너지과-4673,2024-01-26,경기도보건환경연구원북부지원-12296,2024-08-19,2024-08-19,대기환경팀(B),조의호,,,,,,경기 고양시 덕양구 마상로126번길 91 (주교동),,,,2024-08-06,경기도 고양시 일산서구 덕이동 205번지,0,,0,9,459,경기도 고양시 일산서구 덕이동 205번지,고양시장,실내공기질/실내공기질/신축공동주택,101동 203호,08-06,9/9,85.6,,,,,,26.7,불검출,176.6,불검출,불검출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2792400228-02,2024-08-06,실내공기질/실내공기질/신축공동주택,탄현역지역주택조합 공동주택 신축공사,101동 204호,고양시,고양시장,,결과승인완료,0,,,,,2024-08-19,관원,,,상기실험확인함,기후에너지과-4673,2024-01-26,경기도보건환경연구원북부지원-12296,2024-08-19,2024-08-19,대기환경팀(B),조의호,,,,,,경기 고양시 덕양구 마상로126번길 91 (주교동),,,,2024-08-06,경기도 고양시 일산서구 덕이동 205번지,0,,0,9,460,경기도 고양시 일산서구 덕이동 205번지,고양시장,실내공기질/실내공기질/신축공동주택,101동 204호,08-06,9/9,61.3,,,,,,26.9,불검출,60.0,불검출,불검출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2792400228-03,2024-08-06,실내공기질/실내공기질/신축공동주택,탄현역지역주택조합 공동주택 신축공사,102동 2201호,고양시,고양시장,,결과승인완료,1,라돈(밀폐),,,,2024-08-19,관원,,,부적합,기후에너지과-4673,2024-01-26,경기도보건환경연구원북부지원-12296,2024-08-19,2024-08-19,대기환경팀(B),조의호,,,,,,경기 고양시 덕양구 마상로126번길 91 (주교동),,,,2024-08-06,경기도 고양시 일산서구 덕이동 205번지,0,,0,9,461,경기도 고양시 일산서구 덕이동 205번지,고양시장,실내공기질/실내공기질/신축공동주택,102동 2201호,08-06,9/9,51.8,,,,,,228.5,불검출,117.8,불검출,불검출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2792400228-04,2024-08-06,실내공기질/실내공기질/신축공동주택,탄현역지역주택조합 공동주택 신축공사,102동 2202호,고양시,고양시장,,결과승인완료,1,라돈(밀폐),,,,2024-08-19,관원,,,부적합,기후에너지과-4673,2024-01-26,경기도보건환경연구원북부지원-12296,2024-08-19,2024-08-19,대기환경팀(B),조의호,,,,,,경기 고양시 덕양구 마상로126번길 91 (주교동),,,,2024-08-06,경기도 고양시 일산서구 덕이동 205번지,0,,0,9,462,경기도 고양시 일산서구 덕이동 205번지,고양시장,실내공기질/실내공기질/신축공동주택,102동 2202호,08-06,9/9,31.5,,,,,,157.5,불검출,292.4,불검출,불검출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2792400228-05,2024-08-06,실내공기질/실내공기질/신축공동주택,탄현역지역주택조합 공동주택 신축공사,103동 3203호,고양시,고양시장,,결과승인완료,0,,,,,2024-08-19,관원,,,상기실험확인함,기후에너지과-4673,2024-01-26,경기도보건환경연구원북부지원-12296,2024-08-19,2024-08-19,대기환경팀(B),조의호,,,,,,경기 고양시 덕양구 마상로126번길 91 (주교동),,,,2024-08-06,경기도 고양시 일산서구 덕이동 205번지,0,,0,9,463,경기도 고양시 일산서구 덕이동 205번지,고양시장,실내공기질/실내공기질/신축공동주택,103동 3203호,08-06,9/9,70.6,,,,,,54.0,불검출,290.8,불검출,불검출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2792400228-06,2024-08-06,실내공기질/실내공기질/신축공동주택,탄현역지역주택조합 공동주택 신축공사,103동 3204호,고양시,고양시장,,결과승인완료,0,,,,,2024-08-19,관원,,,상기실험확인함,기후에너지과-4673,2024-01-26,경기도보건환경연구원북부지원-12296,2024-08-19,2024-08-19,대기환경팀(B),조의호,,,,,,경기 고양시 덕양구 마상로126번길 91 (주교동),,,,2024-08-06,경기도 고양시 일산서구 덕이동 205번지,0,,0,9,464,경기도 고양시 일산서구 덕이동 205번지,고양시장,실내공기질/실내공기질/신축공동주택,103동 3204호,08-06,9/9,81.5,,,,,,81.9,불검출,479.4,불검출,불검출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2792400229-01,2024-08-12,실내공기질/실내공기질/나,경기도북부청사어린이집,본관1층 복도,의정부시,의정부시장,,결과승인완료,0,,,,,2024-08-22,관원,,,적합,환경관리과-1500,2024-01-18,경기도보건환경연구원북부지원-12566,2024-08-22,2024-08-22,대기환경팀(B),조의호,,,,,어린이집,경기 의정부시 호국로1049번길 39 (가능동),,,,2024-08-12,경기도 의정부시 청사로 1,0,,0,5,465,경기도 의정부시 청사로 1,의정부시장,실내공기질/실내공기질/나,본관1층 복도,08-12,5/5,36.1,21.4,12.6,717.0,525.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2792400229-02,2024-08-12,실내공기질/실내공기질/나,경기도북부청사어린이집,신관유희실,의정부시,의정부시장,,결과승인완료,0,,,,,2024-08-22,관원,,,적합,환경관리과-1500,2024-01-18,경기도보건환경연구원북부지원-12566,2024-08-22,2024-08-22,대기환경팀(B),조의호,,,,,어린이집,경기 의정부시 호국로1049번길 39 (가능동),,,,2024-08-12,경기도 의정부시 청사로 1,0,,0,5,466,경기도 의정부시 청사로 1,의정부시장,실내공기질/실내공기질/나,신관유희실,08-12,5/5,27.2,10.3,7.1,807.0,268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2792400230-01,2024-08-12,실내공기질/실내공기질/나,짐랜드어린이집,1층 로비,포천시,포천시장,,결과승인완료,1,총부유세균,,,,2024-08-16,관원,,,적합,환경지도과-1312,2024-01-18,경기도보건환경연구원북부지원-12209,2024-08-16,2024-08-16,대기환경팀(B),조의호,,,,,,경기 포천시 중앙로 92 (신읍동),,,,2024-08-12,경기도 포천시 송선로 203,0,,0,1,467,경기도 포천시 송선로 203,포천시장,실내공기질/실내공기질/나,1층 로비,08-12,1/1,,,,,874.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2792400230-02,2024-08-12,실내공기질/실내공기질/나,짐랜드어린이집,3층 강당,포천시,포천시장,,결과승인완료,0,,,,,2024-08-16,관원,,,적합,환경지도과-1312,2024-01-18,경기도보건환경연구원북부지원-12209,2024-08-16,2024-08-16,대기환경팀(B),조의호,,,,,,경기 포천시 중앙로 92 (신읍동),,,,2024-08-12,경기도 포천시 송선로 203,0,,0,1,468,경기도 포천시 송선로 203,포천시장,실내공기질/실내공기질/나,3층 강당,08-12,1/1,,,,,315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2792400231-01,2024-08-12,실내공기질/실내공기질/나,연세하늘병원,1층로비,의정부시,의정부시장,,결과승인완료,0,,,,,2024-08-16,관원,,,적합,환경관리과-1500,2024-01-18,경기도보건환경연구원북부지원-12207,2024-08-16,2024-08-16,대기환경팀(B),조의호,,,,,,경기 의정부시 호국로1049번길 39 (가능동),,,,2024-08-12,경기도 의정부시 평화로 704,0,,0,1,469,경기도 의정부시 평화로 704,의정부시장,실내공기질/실내공기질/나,1층로비,08-12,1/1,,,,,367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2792400231-02,2024-08-12,실내공기질/실내공기질/나,연세하늘병원,5층로비,의정부시,의정부시장,,결과승인완료,0,,,,,2024-08-16,관원,,,적합,환경관리과-1500,2024-01-18,경기도보건환경연구원북부지원-12207,2024-08-16,2024-08-16,대기환경팀(B),조의호,,,,,,경기 의정부시 호국로1049번길 39 (가능동),,,,2024-08-12,경기도 의정부시 평화로 704,0,,0,1,470,경기도 의정부시 평화로 704,의정부시장,실내공기질/실내공기질/나,5층로비,08-12,1/1,,,,,275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2792400242-01,2024-08-12,실내공기질/실내공기질/나,경기도청북부청사어린이집,본관 1층 복도,경기도,경기도북부청사,,결과승인완료,0,,,,,2024-08-22,관원,,,적합,행정관리담당관,2024-06-20,경기도보건환경연구원북부지원-12564,2024-08-22,2024-08-22,대기환경팀(B),조의호,,,,,어린이집,경기 의정부시 청사로 1 (신곡동),,,,2024-08-12,경기 의정부시 청사로 1 경기도청북부청사어린이집,0,,0,5,484,경기 의정부시 청사로 1 경기도청북부청사어린이집,경기도북부청사,실내공기질/실내공기질/나,본관 1층 복도,08-12,5/5,36.1,21.4,12.6,717.0,525.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2792400242-02,2024-08-12,실내공기질/실내공기질/나,경기도청북부청사어린이집,신관 유희실,경기도,경기도북부청사,,결과승인완료,0,,,,,2024-08-22,관원,,,적합,행정관리담당관,2024-06-20,경기도보건환경연구원북부지원-12564,2024-08-22,2024-08-22,대기환경팀(B),조의호,,,,,어린이집,경기 의정부시 청사로 1 (신곡동),,,,2024-08-12,경기 의정부시 청사로 1 경기도청북부청사어린이집,0,,0,5,485,경기 의정부시 청사로 1 경기도청북부청사어린이집,경기도북부청사,실내공기질/실내공기질/나,신관 유희실,08-12,5/5,27.2,10.3,7.1,807.0,268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
